Stock Ticker,Beta_1 (SMB),Beta_2 (HML),Beta_3 (RMW),Beta_4 (CMA),Beta_5 (RF)
MKL,-0.8124954830242308,2.9782719128617052,-0.6301218736249583,-0.35802642221308234,-0.26500451737909186
CMVT,-6.270333896638752,2.8521967537505337,-17.200046671985646,2.105144753567935,-2.549417879184473
BFO,19.261315543387408,-67.03417464642568,69.90139833540901,0.07185499911638725,19.671049404102227
WCOM,-3.3170825735417337,-6.59164632287776,-1.3448915212661974,-1.6247713563126691,5.28345283753762
DELL,-0.32142253266113363,1.3086943575113075,-2.9609672566016507,-3.9388053875761746,0.1395550254831296
KO,-0.007326434105751517,-0.09555797485670776,0.5859107162776144,0.13040924678398758,-0.1909616094236346
CG,1.4971251421886886,1.5334740378876963,1.3744407142952717,-0.20676377772135557,1.1207180308996136
DMIC,-32.95221822705005,-21.480562821487556,4.868831848018256,15.341738636820383,-11.547175126305401
UBSI,0.3149156830025428,6.308249668252345,-0.4317198300557257,-1.4372571216677368,-1.3825698247793008
FHCC,-1.4269206096122933,3.149734380887895,1.9174724085112538,-0.16413424834441293,4.180166060782735
SKS,-0.371995153723732,6.338311575061084,-5.062114256924737,-2.1347880288921743,-0.9742924207673836
CDN,-4.0811234075679375,3.465457280879176,-11.52611352595083,0.4384950856701116,-0.3515483255971122
FILE,13.031280211488076,33.75387220338737,0.0,8.367527897950623,-5.049913298384731
CELG,4.335459797414433,-4.235088283315341,-8.38074261807225,0.6495833767428523,5.697140719195221
APW,19.39056981422919,31.827305807819968,6.294575347646124,-13.96880585884887,-10.95892758878653
XRAY,1.2585236593768803,3.16059892159039,0.26048333185793743,-2.461919811752301,0.38553955015227026
DCN,-4.8972826671826395,6.040261823683161,-8.541304262069914,0.2708290209166024,-2.628421246787046
FAST,0.4478676939485612,3.695777642736213,-1.0139534878922483,-0.21994539658087087,-1.0478366144051459
DTE,-0.7087076997285789,0.9234840858863191,-0.13920897987795988,0.8067622618893978,-0.39979915279379785
ALEX,0.30085141470305826,2.8855921130463313,-1.3475333374926304,-2.7441151992207544,-0.4077208653452303
DD,-0.8171192527559844,4.1997323586031845,-2.3581094600193766,-1.9061406661939488,-0.988481150404278
CBM,10.079225681893167,9.427832727599998,2.04588395925012,-12.011634675789065,4.228916171099493
EK,0.24490873983637335,3.4792018300455947,-3.1503693667730297,0.038778110362780255,0.36861374791023716
DS,11.241644751880576,-38.69878257733085,35.411230748652734,-5.095845714084305,-3.845992256572311
ETN,0.14316516753004746,1.7663507512691698,-1.615524675190041,-0.2523993444703813,-0.41246376789444517
SIVB,-3.674471135020832,4.276383844671796,-18.282838900332838,-2.339602264229939,3.1998905778068742
XOM,-1.246110858561892,0.5710669684201026,-0.45173551164698805,-0.4234578152106953,-0.061951299931817756
MGG,0.967976979096,5.306966171939637,-1.9579430493682868,-6.434402714472141,-0.26456846796629285
MXIM,-2.5395819051424375,-0.8944439465360013,-8.635102901164327,0.18657010756279507,-0.37982728087707535
WMI,-0.12973632834125315,0.9173724575506065,-0.7875744530448008,0.38580716437359175,-0.23759160177868724
APCC,-1.6833381119697048,1.2060513313085734,-7.751245130145315,-2.32503017124075,-0.5792223396801756
BMCS,-13.251854034346666,-90.79563442591551,46.61932397717054,24.863008558167458,-15.12339708041786
BGEN,-2.6942887499865704,-0.7138196602313321,-11.947828019585337,6.070261228443907,2.5676688061129096
CMCS,-2.9256816082955543,4.915072887731047,-7.157011849694367,-1.6027629366215583,-1.4836894890799843
DY,-23.070884065259214,33.63116465920565,-73.37481703522836,17.43305053407341,-9.599262439744935
GMT,0.1665182017079159,5.0758533015192455,-2.7467991700711027,-1.525709930646364,1.844173544583871
GD,-0.6943418766830497,4.6305093201603444,-1.4541679245139996,-1.5691353743852963,-0.01351225888996167
GE,-2.1880550089405557,5.439508202335346,-5.153688897743218,-1.9041268073191064,-0.40275451828294334
NVLS,0.4477602152230257,-0.0791775981026008,-5.524420973519524,-1.703087080478792,0.9246556056559841
OLDB,-8.509150808496704,-4.41349773159508,3.0851524628565876,-3.510917128569219,-1.1685619957921065
PBCT,-1.0737226543108698,2.0832698853626055,-1.8503761187856183,0.48089861720280547,-1.119876431737451
PDE,-2.9535116800307133,4.758952458509286,-3.5876914808656686,-5.402707930850602,0.7464422309827032
GM,-1.1431662494678014,3.8564250121987476,-3.825715328122531,-0.20065676533127697,3.098056298689715
GR,-0.5533484370808006,4.575350426510556,-2.9085660125762662,-1.7639455781409386,-0.16077273199367875
VISX,-27.535392717576464,-8.670012857282234,16.737383591352923,11.746357242955083,56.313845742794555
HM,-2.6110149023442153,-8.79637802478036,2.948395867916717,9.816986020974026,-0.9024588465145178
IR,-6.640417866733408,4.538702726209497,-7.804543720284907,-3.5106158255383204,1.3210178754244293
IBM,-3.0785637203886806,1.254450220108662,-5.136188095219101,-1.6651069801064564,-0.058071077088023886
NAV,-1.4123678303572005,0.2899142962148272,-2.674464940760205,-0.33041136197961274,-0.19043858031036784
MKG,-5.581333601286518,14.077038268754398,-14.005784522832057,-8.665279787309109,2.065526882013458
IIN,-3.9669461103352393,6.440425865000457,1.3918170794841933,-8.082874920730147,-0.5535722239788416
KSU,12.205784572003221,2.7839741738993546,7.182943218693857,-3.5237400100851946,4.454327290732375
KM,5.396042606974585,12.861422653378028,-2.6687231038190413,-18.470783327647613,15.967304054918085
AM,-1.3793368630289253,-8.630027187722769,-0.911137856765102,-10.275418246734478,6.562040969886458
MAY,-0.8992974900333846,4.625907410790769,-3.6698663857743354,-1.346302387248622,-0.9399152540644713
MYG,-6.75358774562111,2.698105501818871,-5.053273511114283,2.714228086768917,-0.27852829458949513
AMSY,-40.49071644808149,-2.530070401064494,20.91963691739318,2.9564290390800014,29.994195388943858
OLN,-4.437346259432363,0.2207712564787386,-10.281607305281357,-7.20270591613587,-13.566369502335368
PCG,-0.9485948580658435,0.2152752048443517,-1.4874938086853633,0.5672818319219458,-0.13396892500599694
PGL,-0.2629586922441117,3.1191190649460343,-1.3415578718243404,0.778123867071874,-0.2906689585912138
PEP,-1.2680411947167385,1.657120804747098,-1.4117343797948794,-0.4843724413762514,0.26769107453195795
MO,-1.2465277640748678,1.504108607942528,-1.6999475517389142,0.46975132329595276,0.9207443110037239
P,-5.127814390739697,3.234614167667625,-3.9941983402222387,-3.8495757781581714,1.8354483975966571
AMGN,-0.8245902969685776,0.28249512857501535,-3.48948671424016,-0.3004451909835286,-0.9300680867225645
S,0.9514158148818617,-1.5361671249603701,1.6185884846846346,0.4477932352231337,-1.3805139763822183
ANDW,-6.514147124733585,1.6083338967474516,-13.729740879715928,3.658944236919726,-1.3981558682179924
CHV,-4.953193670697217,7.771854035797683,-5.8093565671536025,-4.015138046377107,-0.3452949844989629
AAPL,0.22669143485388976,2.5198329973133857,-3.8294413657376323,-6.853983453262988,-0.6776262233995821
SUN,-0.5318942967148226,0.40864637067688453,-0.5833160213545048,0.3932427111774992,-0.5856972399936705
AMAT,0.421066781280347,0.988902597237889,-6.5357875556176115,-1.3985749022617224,0.6774608103011693
TX,-1.04866155233695,0.8439489431501174,2.016902534531307,-2.2104233600061662,1.4382520800291752
TKR,0.2352523875568707,6.108028314756048,-3.116581391335467,-3.5441584800898807,-1.368216620822362
TR,-3.3112119586508566,2.820245668690178,-3.70196007728861,-2.091974831811553,2.3797648074674482
UCL,-0.18132348618551666,5.970269340044474,-3.1563718794812443,-2.844426985915461,-0.6476734463414536
MRO,0.8869062969261124,3.6002392998467325,0.4411048388750892,-3.931242567615026,0.5606224280696562
UST,-2.061377621088036,1.423607366338093,-2.861767869805549,1.8333071114070822,-0.40567366756051626
VMC,0.36731317968793553,4.9002759418867035,-2.684843336825818,-1.2344004396198425,0.4571170004180997
ASBC,-1.913885900903088,3.939270647857705,-2.2480925253596467,-0.313483466931245,-0.5934344415865266
CBS,7.939975309399568,8.837606029160932,2.23226875741583,-4.179622969764853,0.6092137846645577
Z,-9.821683078688292,8.386775455193755,-9.875866643596137,1.330511560433258,1.5258952344996914
WWY,-0.41810827163903636,0.006611041740647032,1.766955205358202,-0.35623339179032015,-0.1327043430208977
ATG,-0.05707603548414409,1.2703840851333863,-0.8554905416521715,-0.38465821823300694,0.379434522398585
TXN,-1.8047575112025989,0.04738772483420985,-9.065912969422238,0.41043538614841635,0.075668833970238
UK,-19.998149659600482,17.90710427464259,-30.48575733104951,1.5463362891419894,-13.392349583735458
AHP,-7.089297086908593,0.29547260698986716,-2.9221626516024486,-1.7062159181283454,-1.82881870596994
EIX,0.7385087038225713,-0.39215801587255017,-0.3542862933467404,1.4690746182512722,-0.5986947113088208
G,-0.8681308062556722,-0.47144487561685555,0.0016994071524485546,0.8886410333739038,-1.3203004937960112
GT,-1.562260267379313,5.984151008470604,-6.727000626830691,-1.5398000693808958,0.8859183999911883
BOH,-2.501606330212255,5.3878160767694405,-2.8025881773575962,-1.939274003653123,-1.413170389995582
HSY,-0.7845670818651763,1.3072918876113,-0.6096766789736688,0.24293731052936912,-0.562675224968251
KR,-2.208581309456153,0.990684112810781,-1.8167649399481207,0.4990808280107994,0.7353910115394039
BRR,-16.2629789036963,7.217604059758278,-30.606100327519247,12.93539523203195,-0.7350439050724695
CVS,-1.4270471594255145,2.875244683165895,-1.8877602755690657,1.278328485972399,-0.062269849739022706
GIS,0.2681725556736628,1.5501178671605296,-0.32440372169367404,-0.8072469408031067,0.09879866565886912
MHP,0.22279123765218858,2.6050752865010622,-0.8314664818395322,-1.206647585149907,-0.7311102123960846
CCK,-4.555601019435729,1.5013210568311592,-4.044279251694793,-0.41057635909217105,-2.1336274376420157
KMB,-1.077577232683921,1.8701856489437167,0.30590195642667223,0.15402695147783185,-0.40206571993575085
PD,-1.6050876819756772,3.407706019620545,-3.4643993760087346,-0.9315579695459221,-1.3315610128314646
UTX,-1.21249458088019,4.363013256857743,-2.8301915613221356,-2.623143437693942,-0.17991041797744403
BGG,-3.1429865406641087,2.767870671056214,0.4441394744364885,-3.44166022890848,-1.253174752346474
HPC,1.0442879774701948,8.202897690336568,-2.281413990055577,-5.253171840080486,0.5154876132025642
BMET,0.5263073160270196,3.3973007045151413,0.36346211882264234,-2.4747086306397117,0.14739045874355997
PG,0.7075006170494861,0.3808993346132177,0.10069965274760151,0.7806670638616117,-0.6342245883709915
JCP,2.933684727782485,5.797511710379586,-1.102025789759399,-3.485855218784802,-2.040513529430859
SO,-0.33767913569370595,1.0034707810234398,0.7019003844870237,0.42806946104536203,0.20339080723823946
CAT,-0.8601394085938565,4.591283096486598,-2.4928816446810176,-1.6023614569417224,-0.922673381765329
PZB,3.5965238927563314,3.860563167056341,1.44724476839044,-3.961276669612752,-1.3763002593388323
TRW,0.6553388853872318,4.068774895317083,-1.8848982883137877,-2.941578664072344,-1.2694760225412696
CL,-0.8153009720801551,0.6571606829292116,0.16626524340462281,-1.5649318692071563,0.17023609869059997
FMC,0.8195756819224178,2.646365446231727,2.1296242186260455,-3.0594842571912557,0.6923442642044298
DE,0.06713499134916212,3.402273410907026,-0.5872919662186625,-1.7397669033705612,-0.4966429076177358
BMY,-3.1812843357883236,1.2230975904311763,-3.718490811717075,0.4483344939390579,-0.012387626708364774
WAG,-0.04145151074635008,1.6302105500067279,-0.08712351770634305,0.6014086305836598,-0.5479844839222677
BA,-0.5568911235317338,5.553048955908999,-3.1044013632115113,-1.806722607321425,-0.4185826490119596
UAL,-3.3777847634399856,15.875933356931219,-7.518098321723911,-7.514461105227758,-0.06211649286975194
VVI,2.8287055957658063,5.678648853572041,-1.0623342655029635,-4.190362581523415,-1.96596301343146
MTZ,-87.5439649191892,79.9854599116016,-152.52354959237874,-4.758539902372628,-40.92628040176809
BBRC,-21.475575530170563,-17.806690220502183,1.6364287905493702,20.272545697979588,-13.687890425795965
MEA,-6.589047052739764,5.961344908048147,-7.826541177907671,-2.018085047691413,-2.5765693115543997
SNV,-1.8469835034444797,7.157106892417552,-4.578272922408726,-1.3165540979408579,0.17120573235636277
CCB,-9.147333108810704,-2.2133166988286566,-0.7391411627209757,-8.079700372877067,13.845092263497191
ACXM,0.5805527556794232,3.197087054995545,-4.89379638237106,-1.9041510995275894,-1.7571241599026977
HI,-6.553169680966919,5.836920464297029,-8.98800455982597,0.5504526995755424,0.7559052854653272
CCBL,42.311985658459626,13.278348828253835,-14.817863508403098,6.005722967217048,-16.783130826794324
CR,1.2542072762747112,4.484174894711566,-2.156782084065935,-3.7079007134342588,2.199181351546557
BDK,-0.14163773494857682,4.8446416978339695,-1.2400166039187388,-2.599330859429805,-1.060752561905401
ABT,-1.58575868558091,0.3783949953766559,-1.7864244542314485,0.2314576769627268,0.8463681100153917
DOW,1.3404363749565078,7.662682968786872,-2.7026913527684466,-2.822589436292954,-2.0952206981736596
UB,-1.0478162839705811,3.948154127194617,-3.2437367564732345,-0.06923803734282953,-2.1221258659610247
ADAP,13.336674583299844,42.4591383913804,-58.84131137724013,-31.205939388507044,-31.903147754634897
GTE,-14.078366217164694,-4.158487351143732,3.645020839435471,-5.380442724670337,-7.022775977882151
AMR,-0.16582074753497272,7.36329051944566,-5.08902730146215,-0.9901536159216696,2.0811486474490404
LMT,1.2229778139665695,3.428192910011127,1.6342700580064644,-1.836893504324537,1.4991061952277651
W,-4.999167962253379,9.955235048811042,-5.400555384853927,-4.828008275116337,-2.807567790597637
NEM,-0.20143272354424702,-0.5276646795525408,0.18472310948079754,0.4602789990662968,-0.6231538955085459
WGL,-1.4469664150118862,1.1263120544345389,-0.4693129522072672,-0.5104676606133003,0.3815380714100958
IPL,-0.36536177054477037,2.5572263205820533,5.6290612516489755,-4.091212037271217,-2.2784544621061493
CAH,-0.45380660672025475,1.821333388265247,-1.0052887333987843,9.261066510820462e-05,0.4921584373712587
IP,0.22664144697615513,9.328569288627678,-3.185489322620571,-3.7045045316056737,-2.2648530985556037
PE,-1.9912071891747392,-5.4346572086556915,-1.099034666504866,6.237481857088513,-0.18675757491481093
REI,6.012604380214562,9.270369636384794,3.69049676035906,-11.015480637440369,3.9202066948983583
IDA,-3.8575884235090117,4.879579125682011,-7.268621276692344,2.738996755937166,1.0594926985231663
PFE,-2.0570055340818927,1.966961207143976,-2.0293496853052826,-0.4185560851922027,-0.12711526095591935
CBE,0.1272504914083489,-10.118777078071995,11.694083528444436,0.9932993598393367,-0.18010733848265115
CBSS,-1.7203236167592242,3.0582431534949683,-0.8295463815911308,-1.0609828399213472,-0.8903786041419423
NSI,-5.589513137702825,-8.481996548896015,1.4239297906449633,4.470120927358861,0.5386739504325598
EMR,-2.224946181733426,2.4502763324698713,-2.66887136560636,-1.0513504932827782,-0.11795883591443602
JNJ,-0.954624707487908,0.4674420129311936,-0.3889960091219445,-0.40183631977385603,-0.3462994264294304
GLW,-4.414389341046322,1.2077660113653184,-15.845852218738896,0.23697172401546854,-0.6006473702719279
FPC,-6.6678091932814345,0.2204500720539473,-5.239455781756128,1.6094155168792543,-2.680826313667866
PPG,-0.04682520955369116,2.821110666536136,-0.899739042067523,-0.5079403027622902,-0.3851259147090777
PPL,-0.7161536038495147,2.7834086205288116,-0.9981005114381086,-0.4711264826324792,-0.07733220090809344
GPU,-2.7813308016821607,-2.6969433952084283,5.880424473145175,0.07683708116094906,-1.6043884188524788
MMM,0.035401615233107114,0.5558329948408689,-0.08874493177459788,0.030851138866024367,-0.6206089032582526
NCE,9.57532493489719,15.841281415465208,2.985925717066046,-3.7125070797747854,-6.192502131283081
MRK,-3.731744380165613,0.43173887568327945,-2.1090820157556416,0.9751907197627108,0.4524730922947914
MOT,1.2992205091831144,3.6465818709179776,-6.542238889657599,-2.1909127359135128,-2.6300561088135277
SLE,-0.2507606914376343,3.423859381153009,-0.5778500335387957,-1.4651326601435335,-0.5237604962463369
DPL,0.4830800612112286,3.2588019816436544,-2.3465558947214493,-0.5308494982988783,0.688389411784498
CIN,-0.28192052351189323,3.8713559713361136,-1.4684241320742997,0.7803403130404019,-0.713339458773323
FE,-1.1825684554587064,1.039463196126945,0.7102379732213142,0.4815510501852309,0.1650073704323475
HNZ,0.31143572225953176,1.8513771317579069,-0.11247965606764372,-1.5147061855066468,-0.032756768496749356
SCG,-0.17093974834163186,0.6804767343538858,-1.7190981134739156,0.37387758597171794,0.42187596342281214
CPL,-1.19107024865061,6.4429091179492985,4.477732887291811,2.701987362546737,-10.634272578296537
CMS,-2.9255134832739134,2.728781634698517,0.46822123578982017,-3.842759498752311,-0.3692437543456941
EAT,0.5840053453625583,5.508954108595492,-0.9677883457120194,-3.412587624672429,0.16506189854380698
HLT,1.2158346599569927,4.1341672549400315,-1.8466975687339968,-2.461154345375155,1.441372626742698
ENE,-2.4312500109649315,-11.90090886128613,5.099802885135549,5.218357542360785,24.14125242221927
CHIR,-0.11112465617353016,-2.4914179219606165,-1.3698853815347671,-0.18980038299849883,2.1971787156517135
CHD,-0.33828859063140565,2.4222338233599863,0.9788644140503878,-1.5501534335577196,-0.080871192555259
CINF,-1.472002528899362,4.533205153532531,-2.1853330590860014,0.6722715122834054,-0.27115625584457204
POM,-0.5227085328957072,1.1134893733492663,-0.3164000895378638,-0.15981691082444824,0.15505136349936732
WEC,0.012160175471009378,0.7024532350334943,0.7038762956045733,0.2846220888970717,-0.5699854910700787
AWK,-1.53971640870599,0.5308062846268844,1.0990910697595548,0.5792348467284039,0.24105997800014956
TXT,1.8925313476658951,9.131158806815368,-3.4478096301618804,-4.617651950234508,-1.3043618378096993
CTAS,-2.0674915106815135,4.475843630816672,-2.0161872094073896,-2.3820843629150534,0.4838999373024564
PEG,-0.6592033717542404,1.1246940554565539,-0.2857626783917673,0.7856591908960051,0.32058660918641346
HAL,-1.9837726500822557,3.9597053049957274,-6.1517837865654,-1.5714596757157417,-1.7613234125126653
LGE,-3.9168668912845965,13.237954401754521,-20.94089932074438,-3.19264693935325,-10.18123557090451
MDU,0.3951597464525484,2.9229205692117204,-0.6746964650816093,-2.026165549233907,0.6353010704789548
CZN,-1.2301033534286823,3.95584827281747,-3.4248374006660613,-3.57038623625455,-1.1680542334316777
GP,-3.5727865674513515,1.8606002098267609,-5.371776559947445,-0.03712838965897707,0.24739617921572257
CYN,-0.5572290280883552,5.65137203754844,-1.2855068969189845,-1.7751797860529939,-0.6699092099420167
NSP,2.6074969296232,10.806770087965388,4.080743890754661,-1.2377054110456727,-6.103899097045404
ROH,-1.6097167395370886,5.0578395053040985,-5.266268108439102,-2.107084045951631,-2.5790115694873523
CIV,1.9436617451901763,4.06650976376677,11.62948386648881,-6.691962586579171,-1.2924151755503561
ETR,-0.4839081112632947,0.29034884484451884,0.7505901652022294,0.6041583119274146,0.4702602696364138
CCU,-2.271679001372616,2.330953179002936,-3.4489151236949644,-2.0843705234903305,-0.5608936271887682
WR,-1.5181669443461903,0.8261524573324975,-1.936492572449558,0.6468192998397128,-0.10011894529485169
NEG,2.009154886000809,-14.1871070744832,-5.720421807175296,1.2382269814811968,-8.884658793944684
AEP,-1.5212974872484124,2.1807105225407817,-1.4386879804456796,2.1910987634827435,0.4831130884125535
NMK,0.35165595288797047,2.0344167835647347,4.760055263203248,-4.704772839765691,-0.13947419999327204
FPL,-1.0859381211500645,1.1072520561615493,-0.602232832907433,0.13425143932750586,1.0236289200555662
CEG,-0.7240251134275305,2.761119655314748,-2.3909306504361836,0.0909574480709532,-0.20705027005343538
MPL,25.293881588350704,13.807450927425053,-9.289577183268838,-13.634055120962856,-28.81936278127815
MTP,-13.157828312335043,14.669848436968524,-6.2101271447277115,-18.397761804615907,1.3501130879540013
ASH,0.30925630021717276,5.17154852090919,-3.488185514675696,-3.545327901811656,-0.23812262731099443
EQT,-0.9217296113211542,0.5242477258229666,-1.5229506805433755,-0.8568314748891818,0.9552516368861774
KSE,-2.826678587310455,2.159147555083273,-1.2876518967359498,-0.6312186196239883,0.8455329011532641
KLT,11.771264931852336,22.222651314291202,4.565034843814423,-19.540765993858184,0.23845497622923228
OGE,-1.211286726592662,3.7882083214258353,-1.733185759644222,-0.1944439971605232,-1.0077200539611348
PBI,-0.15650518243471673,1.42099071462606,-3.2274224491266117,0.629711178172019,-0.949091870695168
OAT,-4.872310256737257,-3.1557419165945673,2.18219759550012,2.0498496010284346,1.2132206623603048
TXU,-2.4184867710348286,2.3533927908108154,-2.4757536641736255,0.7158353034178917,-1.6529884886714776
CNB,0.7857485252692049,6.191828380710275,-1.5757394320350664,-3.106232497703625,-0.45789650127051956
AA,0.7677034748682713,4.626757867967805,-3.6630572127170558,-2.235127059338283,-0.0660955604427748
NOC,-0.40588723169988744,3.164027515748517,-0.07652925093063334,-0.12189244930582797,0.3760793070029401
WIN,4.392995661046747,5.120113275872351,6.151229117876642,-6.046644528128102,0.6368453155619731
RTN,-1.5143595438936668,1.8286339386222674,0.22910597404443442,1.6471052840917977,0.2755011639910178
AEE,-1.2169089246773503,1.2046136561373317,-1.0505626697375041,0.5283982320062207,-0.17007980177468662
SGP,-4.252724845700943,0.7808881668611006,-2.725642818830159,-1.1296117686631637,-0.13588906596221703
DQE,0.20590469169207515,-2.585529561246631,2.275300278947962,-0.416907694996299,1.6294822335395436
CMA,-1.273466793125761,7.149784890777957,-3.600941525181793,-0.7367653125098264,-1.0060456594814362
CBSH,-1.4763006046797464,2.4728450333120207,-1.782184978534551,0.1012512690454076,-0.22008751467008036
HSC,1.348520071852548,4.477831711516799,-1.2571221548226494,-1.1817611220917565,-1.2780845524983233
CPB,-0.971465158720224,1.9766147194201693,-1.810641753173096,-0.6756668863532079,-0.739536326088999
CTCO,-14.9799872414876,-3.5393130654199254,4.132850062145098,5.364749462951725,1.4966683389628084
WHR,1.2658482012534567,6.9876060083049545,-3.2599472196507664,-1.3176822482958241,-1.4857023899738364
PSD,-0.9627805103198371,0.8972453013314894,-0.6499638337687017,0.20902477306763323,-0.1903934047771371
CD,0.7552884222112489,5.36039805545072,-4.0955236703988795,-3.6744047419284187,-2.6529880573984803
HRS,0.7258393918688995,1.9066011225534352,-1.8156403440441329,-1.69165967515024,-0.6984224040804582
NFG,-0.1685189455405389,2.116872169706821,-0.7201862948517459,-1.040135882865047,0.010821848017668568
KMG,-1.7985431959951792,3.682977250640325,-1.9792326592628606,-3.835988780571624,1.3528672018540424
CA,-1.8795510620225881,0.32458366288693313,-5.976649599106339,-2.3298213802872154,0.034528957285788746
F,0.9179504214436376,7.3923474577471735,-3.1876389073810203,-1.8780132549094595,-2.876257182083309
DOV,-1.3071807335094927,4.801280149401033,-4.093658304831419,-1.8456045566367523,-0.6830131895741809
EFU,-4.023130680147025,-0.7573124138228463,-1.306244905469735,0.6386443349824003,0.39098341256364205
DAL,-5.218863440627411,9.114374755930056,-9.405943905633057,-2.421043060924499,-1.5766386461109745
LIT,-1.5515405552527959,20.23325287307425,2.8452184447393316,-15.59213239866754,1.1885738185170107
CEFT,2.4022224392470712,3.528086250757402,3.822989502271973,-8.333270193120839,1.7608298382994845
FLR,0.967443629340621,0.9510935009511233,1.2342339348521703,-0.8841430673556796,0.23463386814533643
DIS,-1.5153297037052498,4.619964627899961,-3.734547275391667,-1.412859986146865,-1.2934076175946125
PRD,0.9864933588256493,-1.7539074065786369,0.43784676989940996,-4.189657726894741,3.9244844357387643
BOL,-0.9199722455501892,-0.8944999462123735,-0.5151376379436506,1.317633920940337,-1.9667614284154304
CDP,12.323916248220257,7.254425022007422,-4.174188929246372,-8.062597859930648,-10.900845420607935
UCU,-1.7082855288178136,-3.634710403278348,1.499763163132518,2.8395568343187056,4.897058119494346
LTR,-0.5962049642494543,4.960944888437726,-2.0631972439558433,-1.7131295480056692,-0.12279338531190341
K,1.6708013682728697,1.5545261146074758,0.07157705829979101,-0.6234075802670213,-0.951823889905563
VAR,-0.6214988474197946,2.9842045854265162,-2.739619175273469,-1.4289833811000634,-0.7740514606855977
CSL,-1.1836088861860619,3.5784776828006852,-3.89185335892201,-1.868524487736212,-1.3504891913094297
CTB,0.7321788803594439,4.742888762033177,0.4125262635981475,2.109617128845852,-1.1481164202602363
R,-0.5359286270821473,4.512113280927782,-0.8297095851580402,-1.5394640053008386,-0.13562989835977424
AVT,-0.20422248033965704,2.7564120089762296,-8.370800940769662,2.4091293617441396,-0.5095463286497494
IRF,-2.240633048129452,2.589693176101616,-13.47404140383304,2.8331035887311584,-1.9755498375440539
PEB,70.44393646152795,73.733054710033,1.9278538922073605,-38.557029517797865,-5.866391301110735
STR,-2.1418622607848814,2.446505390142089,-1.2376833273600887,-2.1041141774343926,0.5517772422978863
